日期,收盘,regime
2014-07-28,2323.897,SIDEWAYS
2014-07-29,2331.369,SIDEWAYS
2014-07-30,2322.011,SIDEWAYS
2014-07-31,2350.251,SIDEWAYS
2014-08-01,2329.402,SIDEWAYS
2014-08-04,2375.62,SIDEWAYS
2014-08-05,2369.353,SIDEWAYS
2014-08-06,2363.221,SIDEWAYS
2014-08-07,2327.457,BULL
2014-08-08,2331.134,BULL
2014-08-11,2365.349,BULL
2014-08-12,2357.052,BULL
2014-08-13,2358.901,BULL
2014-08-14,2335.945,BULL
2014-08-15,2360.635,BULL
2014-08-18,2374.562,BULL
2014-08-19,2374.768,BULL
2014-08-20,2366.14,BULL
2014-08-21,2354.244,BULL
2014-08-22,2365.364,BULL
2014-08-25,2342.863,BULL
2014-08-26,2324.092,SIDEWAYS
2014-08-27,2327.595,BULL
2014-08-28,2311.278,SIDEWAYS
2014-08-29,2338.287,BULL
2014-09-01,2355.317,SIDEWAYS
2014-09-02,2386.46,BULL
2014-09-03,2408.838,BULL
2014-09-04,2426.224,BULL
2014-09-05,2449.259,BULL
2014-09-09,2445.224,BULL
2014-09-10,2432.433,BULL
2014-09-11,2423.454,BULL
2014-09-12,2438.358,BULL
2014-09-15,2437.189,BULL
2014-09-16,2388.765,BULL
2014-09-17,2401.326,BULL
2014-09-18,2408.664,BULL
2014-09-19,2425.211,BULL
2014-09-22,2378.92,BULL
2014-09-23,2399.462,BULL
2014-09-24,2441.864,BULL
2014-09-25,2436.965,BULL
2014-09-26,2437.201,BULL
2014-09-29,2447.799,BULL
2014-09-30,2450.988,BULL
2014-10-08,2478.383,BULL
2014-10-09,2481.955,BULL
2014-10-10,2466.789,BULL
2014-10-13,2454.946,BULL
2014-10-14,2446.562,BULL
2014-10-15,2463.874,BULL
2014-10-16,2444.395,BULL
2014-10-17,2441.732,BULL
2014-10-20,2454.711,BULL
2014-10-21,2433.391,BULL
2014-10-22,2418.641,BULL
2014-10-23,2395.936,SIDEWAYS
2014-10-24,2390.706,SIDEWAYS
2014-10-27,2368.832,SIDEWAYS
2014-10-28,2416.653,BULL
2014-10-29,2451.384,BULL
2014-10-30,2468.925,BULL
2014-10-31,2508.325,BULL
2014-11-03,2512.548,BULL
2014-11-04,2513.172,BULL
2014-11-05,2503.448,BULL
2014-11-06,2506.067,BULL
2014-11-07,2502.153,BULL
2014-11-10,2565.73,BULL
2014-11-11,2558.612,BULL
2014-11-12,2594.318,BULL
2014-11-13,2579.75,BULL
2014-11-14,2581.093,BULL
2014-11-17,2567.101,BULL
2014-11-18,2541.416,BULL
2014-11-19,2537.223,BULL
2014-11-20,2537.099,BULL
2014-11-21,2583.455,BULL
2014-11-24,2649.258,BULL
2014-11-25,2685.561,BULL
2014-11-26,2723.018,BULL
2014-11-27,2754.49,BULL
2014-11-28,2808.819,BULL
2014-12-01,2819.812,BULL
2014-12-02,2923.94,BULL
2014-12-03,2967.549,BULL
2014-12-04,3104.351,BULL
2014-12-05,3124.885,BULL
2014-12-08,3252.881,BULL
2014-12-09,3106.913,BULL
2014-12-10,3221.546,BULL
2014-12-11,3183.012,BULL
2014-12-12,3193.227,BULL
2014-12-15,3217.228,BULL
2014-12-16,3303.402,BULL
2014-12-17,3360.598,BULL
2014-12-18,3345.927,BULL
2014-12-19,3383.167,BULL
2014-12-22,3394.481,BULL
2014-12-23,3324.924,BULL
2014-12-24,3230.385,BULL
2014-12-25,3335.419,BULL
2014-12-26,3445.839,BULL
2014-12-29,3455.455,BULL
2014-12-30,3457.554,BULL
2014-12-31,3533.705,BULL
2015-01-05,3641.541,BULL
2015-01-06,3641.059,BULL
2015-01-07,3643.79,BULL
2015-01-08,3559.259,BULL
2015-01-09,3546.723,BULL
2015-01-12,3513.576,BULL
2015-01-13,3514.04,BULL
2015-01-14,3502.423,BULL
2015-01-15,3604.121,BULL
2015-01-16,3635.146,BULL
2015-01-19,3355.155,BULL
2015-01-20,3396.222,BULL
2015-01-21,3548.885,BULL
2015-01-22,3567.613,BULL
2015-01-23,3571.732,BULL
2015-01-26,3607.985,BULL
2015-01-27,3574.931,BULL
2015-01-28,3525.323,BULL
2015-01-29,3481.798,BULL
2015-01-30,3434.39,SIDEWAYS
2015-02-02,3353.96,SIDEWAYS
2015-02-03,3437.445,SIDEWAYS
2015-02-04,3401.768,SIDEWAYS
2015-02-05,3366.946,SIDEWAYS
2015-02-06,3312.42,SIDEWAYS
2015-02-09,3345.921,SIDEWAYS
2015-02-10,3406.943,SIDEWAYS
2015-02-11,3434.124,SIDEWAYS
2015-02-12,3442.874,SIDEWAYS
2015-02-13,3469.828,SIDEWAYS
2015-02-16,3499.483,BULL
2015-02-17,3522.322,BULL
2015-02-25,3478.729,SIDEWAYS
2015-02-26,3566.295,SIDEWAYS
2015-02-27,3572.843,BULL
2015-03-02,3601.265,SIDEWAYS
2015-03-03,3507.9,SIDEWAYS
2015-03-04,3530.822,BULL
2015-03-05,3496.344,BULL
2015-03-06,3478.52,BULL
2015-03-09,3537.75,BULL
2015-03-10,3520.611,BULL
2015-03-11,3524.653,BULL
2015-03-12,3592.844,BULL
2015-03-13,3617.657,BULL
2015-03-16,3705.671,BULL
2015-03-17,3757.122,BULL
2015-03-18,3846.055,BULL
2015-03-19,3839.739,BULL
2015-03-20,3892.574,BULL
2015-03-23,3972.061,BULL
2015-03-24,3973.046,BULL
2015-03-25,3940.412,BULL
2015-03-26,3949.999,BULL
2015-03-27,3971.697,BULL
2015-03-30,4088.178,BULL
2015-03-31,4051.204,BULL
2015-04-01,4123.895,BULL
2015-04-02,4124.776,BULL
2015-04-03,4170.538,BULL
2015-04-07,4260.044,BULL
2015-04-08,4295.803,BULL
2015-04-09,4262.138,BULL
2015-04-10,4344.416,BULL
2015-04-13,4421.073,BULL
2015-04-14,4438.184,BULL
2015-04-15,4380.513,BULL
2015-04-16,4513.546,BULL
2015-04-17,4596.136,BULL
2015-04-20,4521.919,BULL
2015-04-21,4619.164,BULL
2015-04-22,4739.814,BULL
2015-04-23,4740.892,BULL
2015-04-24,4702.641,BULL
2015-04-27,4807.592,BULL
2015-04-28,4741.861,BULL
2015-04-29,4774.326,BULL
2015-04-30,4749.886,BULL
2015-05-04,4787.741,BULL
2015-05-05,4596.837,BULL
2015-05-06,4553.327,BULL
2015-05-07,4470.089,BULL
2015-05-08,4558.404,BULL
2015-05-11,4690.532,BULL
2015-05-12,4747.421,BULL
2015-05-13,4718.436,BULL
2015-05-14,4700.778,BULL
2015-05-15,4617.47,BULL
2015-05-18,4575.14,SIDEWAYS
2015-05-19,4731.222,BULL
2015-05-20,4754.919,BULL
2015-05-21,4840.976,BULL
2015-05-22,4951.335,BULL
2015-05-25,5099.495,BULL
2015-05-26,5198.918,BULL
2015-05-27,5181.434,BULL
2015-05-28,4834.007,BULL
2015-05-29,4840.829,BULL
2015-06-01,5076.179,BULL
2015-06-02,5161.87,BULL
2015-06-03,5143.59,BULL
2015-06-04,5181.416,BULL
2015-06-05,5230.552,BULL
2015-06-08,5353.751,BULL
2015-06-09,5317.461,BULL
2015-06-10,5309.112,BULL
2015-06-11,5306.59,BULL
2015-06-12,5335.115,BULL
2015-06-15,5221.167,BULL
2015-06-16,5064.821,BULL
2015-06-17,5138.831,BULL
2015-06-18,4930.549,BULL
2015-06-19,4637.052,CRASH
2015-06-23,4786.091,CRASH
2015-06-24,4880.126,SIDEWAYS
2015-06-25,4706.516,CRASH
2015-06-26,4336.195,CRASH
2015-06-29,4191.549,CRASH
2015-06-30,4472.998,SIDEWAYS
2015-07-01,4253.021,CRASH
2015-07-02,4107.996,CRASH
2015-07-03,3885.917,CRASH
2015-07-06,3998.537,SIDEWAYS
2015-07-07,3928.003,CRASH
2015-07-08,3663.038,CRASH
2015-07-09,3897.626,SIDEWAYS
2015-07-10,4106.556,SIDEWAYS
2015-07-13,4211.812,SIDEWAYS
2015-07-14,4112.149,SIDEWAYS
2015-07-15,3966.759,SIDEWAYS
2015-07-16,3997.356,SIDEWAYS
2015-07-17,4151.496,SIDEWAYS
2015-07-20,4160.612,SIDEWAYS
2015-07-21,4166.006,SIDEWAYS
2015-07-22,4157.16,SIDEWAYS
2015-07-23,4250.805,SIDEWAYS
2015-07-24,4176.279,SIDEWAYS
2015-07-27,3818.731,CRASH
2015-07-28,3811.093,CRASH
2015-07-29,3930.379,SIDEWAYS
2015-07-30,3815.412,CRASH
2015-07-31,3816.699,CRASH
2015-08-03,3829.235,SIDEWAYS
2015-08-04,3948.155,BULL
2015-08-05,3866.9,BULL
2015-08-06,3831.852,SIDEWAYS
2015-08-07,3906.945,SIDEWAYS
2015-08-10,4084.365,SIDEWAYS
2015-08-11,4066.669,SIDEWAYS
2015-08-12,4016.126,BULL
2015-08-13,4075.463,BULL
2015-08-14,4073.54,SIDEWAYS
2015-08-17,4077.872,SIDEWAYS
2015-08-18,3825.412,SIDEWAYS
2015-08-19,3886.136,SIDEWAYS
2015-08-20,3761.454,SIDEWAYS
2015-08-21,3589.536,CRASH
2015-08-24,3275.534,CRASH
2015-08-25,3042.927,CRASH
2015-08-26,3025.692,CRASH
2015-08-27,3205.638,CRASH
2015-08-28,3342.286,BEAR
2015-08-31,3366.536,BEAR
2015-09-01,3362.083,BEAR
2015-09-02,3365.832,BEAR
2015-09-07,3250.485,BEAR
2015-09-08,3334.023,BEAR
2015-09-09,3399.305,BEAR
2015-09-10,3357.561,BEAR
2015-09-11,3347.188,BEAR
2015-09-14,3281.132,BEAR
2015-09-15,3152.232,CRASH
2015-09-16,3309.248,BEAR
2015-09-17,3236.999,BEAR
2015-09-18,3251.273,BEAR
2015-09-21,3308.247,BEAR
2015-09-22,3339.03,BEAR
2015-09-23,3263.028,BEAR
2015-09-24,3284.999,SIDEWAYS
2015-09-25,3231.951,SIDEWAYS
2015-09-28,3242.752,SIDEWAYS
2015-09-29,3178.854,BEAR
2015-09-30,3202.948,BEAR
2015-10-08,3296.482,BEAR
2015-10-09,3340.116,BEAR
2015-10-12,3447.693,SIDEWAYS
2015-10-13,3445.043,SIDEWAYS
2015-10-14,3406.112,SIDEWAYS
2015-10-15,3486.815,SIDEWAYS
2015-10-16,3534.065,SIDEWAYS
2015-10-19,3534.182,SIDEWAYS
2015-10-20,3577.703,RECOVERY
2015-10-21,3473.254,SIDEWAYS
2015-10-22,3524.534,SIDEWAYS
2015-10-23,3571.241,SIDEWAYS
2015-10-26,3589.261,SIDEWAYS
2015-10-27,3592.879,SIDEWAYS
2015-10-28,3524.92,SIDEWAYS
2015-10-29,3533.307,SIDEWAYS
2015-10-30,3534.079,SIDEWAYS
2015-11-02,3475.962,SIDEWAYS
2015-11-03,3465.493,SIDEWAYS
2015-11-04,3628.538,SIDEWAYS
2015-11-05,3705.97,SIDEWAYS
2015-11-06,3793.374,SIDEWAYS
2015-11-09,3840.355,SIDEWAYS
2015-11-10,3833.238,SIDEWAYS
2015-11-11,3833.646,SIDEWAYS
2015-11-12,3795.324,SIDEWAYS
2015-11-13,3746.242,SIDEWAYS
2015-11-16,3764.126,SIDEWAYS
2015-11-17,3758.387,SIDEWAYS
2015-11-18,3715.58,SIDEWAYS
2015-11-19,3774.969,SIDEWAYS
2015-11-20,3774.383,SIDEWAYS
2015-11-23,3753.335,SIDEWAYS
2015-11-24,3753.889,SIDEWAYS
2015-11-25,3781.607,SIDEWAYS
2015-11-26,3759.429,SIDEWAYS
2015-11-27,3556.992,SIDEWAYS
2015-11-30,3566.412,SIDEWAYS
2015-12-01,3591.696,SIDEWAYS
2015-12-02,3721.955,SIDEWAYS
2015-12-03,3749.299,SIDEWAYS
2015-12-04,3677.592,BEAR
2015-12-07,3687.607,BEAR
2015-12-08,3623.02,BEAR
2015-12-09,3635.938,BEAR
2015-12-10,3623.084,BEAR
2015-12-11,3608.059,BEAR
2015-12-14,3711.322,BEAR
2015-12-15,3694.389,BEAR
2015-12-16,3685.44,BEAR
2015-12-17,3755.888,BEAR
2015-12-18,3767.913,BEAR
2015-12-21,3865.965,SIDEWAYS
2015-12-22,3876.733,SIDEWAYS
2015-12-23,3866.381,SIDEWAYS
2015-12-24,3829.402,SIDEWAYS
2015-12-25,3838.201,SIDEWAYS
2015-12-28,3727.632,SIDEWAYS
2015-12-29,3761.875,SIDEWAYS
2015-12-30,3765.175,SIDEWAYS
2015-12-31,3731.005,SIDEWAYS
2016-01-04,3469.066,CRASH
2016-01-05,3478.78,SIDEWAYS
2016-01-06,3539.808,SIDEWAYS
2016-01-07,3294.384,CRASH
2016-01-08,3361.563,CRASH
2016-01-11,3192.45,SIDEWAYS
2016-01-12,3215.71,SIDEWAYS
2016-01-13,3155.879,CRASH
2016-01-14,3221.571,SIDEWAYS
2016-01-15,3118.73,CRASH
2016-01-18,3130.729,CRASH
2016-01-19,3223.125,CRASH
2016-01-20,3174.378,CRASH
2016-01-21,3081.345,CRASH
2016-01-22,3113.463,CRASH
2016-01-25,3128.886,CRASH
2016-01-26,2940.509,CRASH
2016-01-27,2930.352,CRASH
2016-01-28,2853.756,CRASH
2016-01-29,2946.09,CRASH
2016-02-01,2901.048,CRASH
2016-02-02,2961.334,CRASH
2016-02-03,2948.639,CRASH
2016-02-04,2984.76,SIDEWAYS
2016-02-05,2963.789,CRASH
2016-02-15,2946.707,BEAR
2016-02-16,3037.035,BEAR
2016-02-17,3063.32,BEAR
2016-02-18,3053.699,BEAR
2016-02-19,3051.585,BEAR
2016-02-22,3118.868,BEAR
2016-02-23,3089.363,BEAR
2016-02-24,3109.545,BEAR
2016-02-25,2918.75,BEAR
2016-02-26,2948.031,BEAR
2016-02-29,2877.467,BEAR
2016-03-01,2930.694,BEAR
2016-03-02,3051.333,SIDEWAYS
2016-03-03,3058.422,SIDEWAYS
2016-03-04,3093.89,SIDEWAYS
2016-03-07,3104.84,SIDEWAYS
2016-03-08,3107.673,SIDEWAYS
2016-03-09,3071.907,SIDEWAYS
2016-03-10,3013.146,SIDEWAYS
2016-03-11,3018.284,SIDEWAYS
2016-03-14,3065.69,SIDEWAYS
2016-03-15,3074.78,SIDEWAYS
2016-03-16,3090.033,SIDEWAYS
2016-03-17,3124.204,SIDEWAYS
2016-03-18,3171.963,SIDEWAYS
2016-03-21,3249.437,SIDEWAYS
2016-03-22,3225.79,SIDEWAYS
2016-03-23,3236.092,SIDEWAYS
2016-03-24,3181.851,SIDEWAYS
2016-03-25,3197.817,SIDEWAYS
2016-03-28,3169.728,SIDEWAYS
2016-03-29,3135.41,SIDEWAYS
2016-03-30,3216.275,SIDEWAYS
2016-03-31,3218.088,SIDEWAYS
2016-04-01,3221.895,SIDEWAYS
2016-04-05,3264.486,SIDEWAYS
2016-04-06,3257.528,SIDEWAYS
2016-04-07,3209.29,SIDEWAYS
2016-04-08,3185.726,SIDEWAYS
2016-04-11,3230.096,SIDEWAYS
2016-04-12,3218.45,SIDEWAYS
2016-04-13,3261.383,SIDEWAYS
2016-04-14,3275.832,SIDEWAYS
2016-04-15,3272.205,SIDEWAYS
2016-04-18,3228.453,SIDEWAYS
2016-04-19,3238.303,BEAR
2016-04-20,3181.026,BEAR
2016-04-21,3160.603,BEAR
2016-04-22,3174.901,BEAR
2016-04-25,3162.033,BEAR
2016-04-26,3179.161,SIDEWAYS
2016-04-27,3165.916,SIDEWAYS
2016-04-28,3160.581,BEAR
2016-04-29,3156.745,BEAR
2016-05-03,3213.54,BEAR
2016-05-04,3209.461,BEAR
2016-05-05,3213.92,BEAR
2016-05-06,3130.354,BEAR
2016-05-09,3065.615,BEAR
2016-05-10,3069.112,CRASH
2016-05-11,3082.809,BEAR
2016-05-12,3090.137,CRASH
2016-05-13,3074.935,CRASH
2016-05-16,3095.309,CRASH
2016-05-17,3086.025,BEAR
2016-05-18,3068.036,CRASH
2016-05-19,3062.5,BEAR
2016-05-20,3078.218,BEAR
2016-05-23,3087.223,BEAR
2016-05-24,3063.556,BEAR
2016-05-25,3059.226,BEAR
2016-05-26,3064.211,BEAR
2016-05-27,3062.499,BEAR
2016-05-30,3066.71,BEAR
2016-05-31,3169.56,BEAR
2016-06-01,3160.547,BEAR
2016-06-02,3167.1,BEAR
2016-06-03,3189.326,SIDEWAYS
2016-06-06,3178.788,SIDEWAYS
2016-06-07,3177.054,SIDEWAYS
2016-06-08,3163.986,SIDEWAYS
2016-06-13,3066.341,BEAR
2016-06-14,3075.983,SIDEWAYS
2016-06-15,3116.368,SIDEWAYS
2016-06-16,3094.675,SIDEWAYS
2016-06-17,3110.357,SIDEWAYS
2016-06-20,3112.674,SIDEWAYS
2016-06-21,3106.318,SIDEWAYS
2016-06-22,3133.961,SIDEWAYS
2016-06-23,3117.317,SIDEWAYS
2016-06-24,3077.155,BULL
2016-06-27,3120.544,BULL
2016-06-28,3136.401,BULL
2016-06-29,3151.39,BULL
2016-06-30,3153.921,SIDEWAYS
2016-07-01,3154.2,SIDEWAYS
2016-07-04,3204.696,BULL
2016-07-05,3207.383,BULL
2016-07-06,3216.804,BULL
2016-07-07,3209.954,BULL
2016-07-08,3192.28,BULL
2016-07-11,3203.33,BULL
2016-07-12,3273.182,BULL
2016-07-13,3282.868,BULL
2016-07-14,3276.764,BULL
2016-07-15,3276.278,BULL
2016-07-18,3262.022,BULL
2016-07-19,3248.234,BULL
2016-07-20,3237.605,BULL
2016-07-21,3252.523,BULL
2016-07-22,3225.162,BULL
2016-07-25,3230.885,BULL
2016-07-26,3269.588,BULL
2016-07-27,3218.243,BULL
2016-07-28,3221.137,BULL
2016-07-29,3203.93,BULL
2016-08-01,3176.809,SIDEWAYS
2016-08-02,3189.053,SIDEWAYS
2016-08-03,3193.507,SIDEWAYS
2016-08-04,3201.289,SIDEWAYS
2016-08-05,3205.11,BULL
2016-08-08,3234.183,BULL
2016-08-09,3256.981,SIDEWAYS
2016-08-10,3243.341,SIDEWAYS
2016-08-11,3233.36,SIDEWAYS
2016-08-12,3294.234,BULL
2016-08-15,3393.424,BULL
2016-08-16,3378.245,BULL
2016-08-17,3373.048,BULL
2016-08-18,3364.485,BULL
2016-08-19,3365.02,BULL
2016-08-22,3336.795,BULL
2016-08-23,3341.83,BULL
2016-08-24,3329.863,BULL
2016-08-25,3308.972,BULL
2016-08-26,3307.09,BULL
2016-08-29,3307.781,BULL
2016-08-30,3311.987,BULL
2016-08-31,3327.794,BULL
2016-09-01,3301.577,BULL
2016-09-02,3314.114,BULL
2016-09-05,3319.68,BULL
2016-09-06,3342.626,BULL
2016-09-07,3340.817,BULL
2016-09-08,3339.564,BULL
2016-09-09,3318.044,BULL
2016-09-12,3262.604,CRASH
2016-09-13,3260.333,CRASH
2016-09-14,3238.73,CRASH
2016-09-19,3263.124,SIDEWAYS
2016-09-20,3257.403,SIDEWAYS
2016-09-21,3266.636,SIDEWAYS
2016-09-22,3291.121,SIDEWAYS
2016-09-23,3275.667,SIDEWAYS
2016-09-26,3220.284,SIDEWAYS
2016-09-27,3240.755,SIDEWAYS
2016-09-28,3230.89,SIDEWAYS
2016-09-29,3244.387,SIDEWAYS
2016-09-30,3253.285,SIDEWAYS
2016-10-10,3293.869,SIDEWAYS
2016-10-11,3306.557,SIDEWAYS
2016-10-12,3300.01,SIDEWAYS
2016-10-13,3302.646,SIDEWAYS
2016-10-14,3305.848,SIDEWAYS
2016-10-17,3277.879,SIDEWAYS
2016-10-18,3321.332,BULL
2016-10-19,3316.241,BULL
2016-10-20,3318.604,BULL
2016-10-21,3327.74,BULL
2016-10-24,3367.578,BULL
2016-10-25,3367.455,BULL
2016-10-26,3354.8,BULL
2016-10-27,3345.695,BULL
2016-10-28,3340.126,BULL
2016-10-31,3336.278,BULL
2016-11-01,3359.052,BULL
2016-11-02,3333.352,BULL
2016-11-03,3365.085,BULL
2016-11-04,3354.175,BULL
2016-11-07,3356.592,BULL
2016-11-08,3371.118,BULL
2016-11-09,3353.055,BULL
2016-11-10,3390.612,BULL
2016-11-11,3417.221,BULL
2016-11-14,3430.248,BULL
2016-11-15,3429.87,BULL
2016-11-16,3429.592,BULL
2016-11-17,3436.535,BULL
2016-11-18,3417.455,BULL
2016-11-21,3441.111,BULL
2016-11-22,3468.364,BULL
2016-11-23,3474.729,BULL
2016-11-24,3488.74,BULL
2016-11-25,3521.298,BULL
2016-11-28,3535.081,BULL
2016-11-29,3564.04,BULL
2016-11-30,3538.001,BULL
2016-12-01,3565.036,BULL
2016-12-02,3528.955,BULL
2016-12-05,3469.407,BULL
2016-12-06,3459.153,BULL
2016-12-07,3475.747,BULL
2016-12-08,3470.143,BULL
2016-12-09,3493.7,BULL
2016-12-12,3409.179,SIDEWAYS
2016-12-13,3405.036,SIDEWAYS
2016-12-14,3378.945,SIDEWAYS
2016-12-15,3340.434,SIDEWAYS
2016-12-16,3346.031,SIDEWAYS
2016-12-19,3328.983,SIDEWAYS
2016-12-20,3309.064,SIDEWAYS
2016-12-21,3338.536,SIDEWAYS
2016-12-22,3335.672,SIDEWAYS
2016-12-23,3307.599,SIDEWAYS
2016-12-26,3322.401,SIDEWAYS
2016-12-27,3316.385,SIDEWAYS
2016-12-28,3301.889,SIDEWAYS
2016-12-29,3297.765,SIDEWAYS
2016-12-30,3310.081,SIDEWAYS
2017-01-03,3342.227,SIDEWAYS
2017-01-04,3368.312,SIDEWAYS
2017-01-05,3367.789,SIDEWAYS
2017-01-06,3347.667,SIDEWAYS
2017-01-09,3363.901,SIDEWAYS
2017-01-10,3358.272,SIDEWAYS
2017-01-11,3334.495,SIDEWAYS
2017-01-12,3317.624,SIDEWAYS
2017-01-13,3319.912,SIDEWAYS
2017-01-16,3319.446,SIDEWAYS
2017-01-17,3326.356,SIDEWAYS
2017-01-18,3339.365,BULL
2017-01-19,3329.289,SIDEWAYS
2017-01-20,3354.889,BULL
2017-01-23,3364.081,BULL
2017-01-24,3364.451,BULL
2017-01-25,3375.904,BULL
2017-01-26,3387.961,BULL
2017-02-03,3364.492,BULL
2017-02-06,3373.205,BULL
2017-02-07,3365.685,BULL
2017-02-08,3383.288,BULL
2017-02-09,3396.292,BULL
2017-02-10,3413.487,BULL
2017-02-13,3436.275,BULL
2017-02-14,3435.804,BULL
2017-02-15,3421.713,BULL
2017-02-16,3440.933,BULL
2017-02-17,3421.442,BULL
2017-02-20,3471.393,BULL
2017-02-21,3482.823,BULL
2017-02-22,3489.757,BULL
2017-02-23,3473.324,BULL
2017-02-24,3473.852,BULL
2017-02-27,3446.223,BULL
2017-02-28,3452.81,BULL
2017-03-01,3458.438,BULL
2017-03-02,3435.096,BULL
2017-03-03,3427.863,BULL
2017-03-06,3446.484,BULL
2017-03-07,3453.957,BULL
2017-03-08,3448.731,BULL
2017-03-09,3426.944,BULL
2017-03-10,3427.892,BULL
2017-03-13,3458.098,BULL
2017-03-14,3456.693,BULL
2017-03-15,3463.644,BULL
2017-03-16,3481.507,BULL
2017-03-17,3445.805,BULL
2017-03-20,3449.613,SIDEWAYS
2017-03-21,3466.347,SIDEWAYS
2017-03-22,3450.05,SIDEWAYS
2017-03-23,3461.978,SIDEWAYS
2017-03-24,3489.6,BULL
2017-03-27,3478.039,BULL
2017-03-28,3469.809,BULL
2017-03-29,3465.193,BULL
2017-03-30,3436.758,BULL
2017-03-31,3456.046,BULL
2017-04-05,3503.893,BULL
2017-04-06,3514.047,BULL
2017-04-07,3517.463,BULL
2017-04-10,3505.139,BULL
2017-04-11,3517.328,BULL
2017-04-12,3509.439,BULL
2017-04-13,3514.566,BULL
2017-04-14,3486.505,BULL
2017-04-17,3479.942,SIDEWAYS
2017-04-18,3462.743,BULL
2017-04-19,3445.876,SIDEWAYS
2017-04-20,3461.548,SIDEWAYS
2017-04-21,3466.787,BULL
2017-04-24,3431.259,SIDEWAYS
2017-04-25,3440.974,SIDEWAYS
2017-04-26,3445.183,SIDEWAYS
2017-04-27,3446.72,SIDEWAYS
2017-04-28,3439.753,SIDEWAYS
2017-05-02,3426.577,SIDEWAYS
2017-05-03,3413.128,SIDEWAYS
2017-05-04,3404.386,SIDEWAYS
2017-05-05,3382.55,SIDEWAYS
2017-05-08,3358.813,SIDEWAYS
2017-05-09,3352.532,SIDEWAYS
2017-05-10,3337.701,SIDEWAYS
2017-05-11,3356.646,SIDEWAYS
2017-05-12,3385.379,SIDEWAYS
2017-05-15,3399.194,SIDEWAYS
2017-05-16,3428.649,SIDEWAYS
2017-05-17,3409.966,SIDEWAYS
2017-05-18,3398.113,SIDEWAYS
2017-05-19,3403.849,SIDEWAYS
2017-05-22,3411.239,SIDEWAYS
2017-05-23,3424.194,SIDEWAYS
2017-05-24,3424.167,SIDEWAYS
2017-05-25,3485.658,BULL
2017-05-26,3480.435,BULL
2017-05-31,3492.885,BULL
2017-06-01,3497.738,BULL
2017-06-02,3486.507,BULL
2017-06-05,3468.754,BULL
2017-06-06,3492.882,BULL
2017-06-07,3533.872,BULL
2017-06-08,3560.979,BULL
2017-06-09,3576.17,BULL
2017-06-12,3574.389,BULL
2017-06-13,3582.267,BULL
2017-06-14,3535.299,BULL
2017-06-15,3528.793,BULL
2017-06-16,3518.761,BULL
2017-06-19,3553.665,BULL
2017-06-20,3546.494,BULL
2017-06-21,3587.955,BULL
2017-06-22,3590.343,BULL
2017-06-23,3622.883,BULL
2017-06-26,3668.092,BULL
2017-06-27,3674.715,BULL
2017-06-28,3646.167,BULL
2017-06-29,3668.828,BULL
2017-06-30,3666.798,BULL
2017-07-03,3650.846,BULL
2017-07-04,3619.984,BULL
2017-07-05,3659.68,BULL
2017-07-06,3660.097,BULL
2017-07-07,3655.929,BULL
2017-07-10,3653.687,BULL
2017-07-11,3670.809,BULL
2017-07-12,3658.824,BULL
2017-07-13,3686.921,BULL
2017-07-14,3703.094,BULL
2017-07-17,3663.558,BULL
2017-07-18,3667.181,BULL
2017-07-19,3729.747,BULL
2017-07-20,3747.884,BULL
2017-07-21,3728.598,BULL
2017-07-24,3743.469,BULL
2017-07-25,3719.559,BULL
2017-07-26,3705.388,BULL
2017-07-27,3712.195,BULL
2017-07-28,3721.891,BULL
2017-07-31,3737.873,BULL
2017-08-01,3770.383,BULL
2017-08-02,3760.853,BULL
2017-08-03,3727.826,BULL
2017-08-04,3707.58,BULL
2017-08-07,3726.795,BULL
2017-08-08,3732.213,BULL
2017-08-09,3731.044,BULL
2017-08-10,3715.921,BULL
2017-08-11,3647.35,SIDEWAYS
2017-08-14,3694.683,BULL
2017-08-15,3706.057,BULL
2017-08-16,3701.421,SIDEWAYS
2017-08-17,3721.277,SIDEWAYS
2017-08-18,3724.675,SIDEWAYS
2017-08-21,3740.994,SIDEWAYS
2017-08-22,3752.298,BULL
2017-08-23,3756.088,BULL
2017-08-24,3734.646,BULL
2017-08-25,3795.754,BULL
2017-08-28,3842.712,BULL
2017-08-29,3834.538,BULL
2017-08-30,3834.301,BULL
2017-08-31,3822.093,BULL
2017-09-01,3830.538,BULL
2017-09-04,3845.616,BULL
2017-09-05,3857.046,BULL
2017-09-06,3849.45,BULL
2017-09-07,3829.871,BULL
2017-09-08,3825.99,BULL
2017-09-11,3825.645,BULL
2017-09-12,3837.934,BULL
2017-09-13,3842.606,BULL
2017-09-14,3829.955,BULL
2017-09-15,3831.297,BULL
2017-09-18,3843.143,BULL
2017-09-19,3832.116,BULL
2017-09-20,3842.435,BULL
2017-09-21,3837.818,BULL
2017-09-22,3837.73,BULL
2017-09-25,3817.792,SIDEWAYS
2017-09-26,3820.782,SIDEWAYS
2017-09-27,3821.2,SIDEWAYS
2017-09-28,3822.539,BULL
2017-09-29,3836.501,BULL
2017-10-09,3882.208,BULL
2017-10-10,3889.864,BULL
2017-10-11,3902.687,BULL
2017-10-12,3912.954,BULL
2017-10-13,3921.002,BULL
2017-10-16,3913.446,BULL
2017-10-17,3913.069,BULL
2017-10-18,3944.163,BULL
2017-10-19,3931.25,BULL
2017-10-20,3926.852,BULL
